image_id,bboxes,kfold,label
30afde330074,"[[0.4715002783819051, 0.0999837422680412, 0.8011143105698129, 0.637071969072165], [0.1062522923010004, 0.2609782474226804, 0.2487880904741191, 0.6753411546391752]]",0,opacity
30ccf60a7c44,"[[0.0875065560263653, 0.5635375028735632, 0.3104297928436911, 0.8099858879310345], [0.2462868032015066, 0.1001632155172413, 0.3903456920903955, 0.4313282385057471], [0.6132689265536724, 0.4557163534482759, 0.798337233992467, 0.7958665057471265]]",4,opacity
30e48b48c7a2,"[[0.5378922951977401, 0.1375801681034482, 0.8103744385593221, 0.7036632586206897], [0.1560701129943502, 0.2557966206896552, 0.441742531779661, 0.6985786594827587]]",1,opacity
30e5f099eff2,"[[0.2130326532083633, 0.5599472982456141, 0.3830472674837779, 0.8313570350877193], [0.7837186733958184, 0.4980237192982455, 0.9266608940158616, 0.7918313771929825]]",2,opacity
30eaa5d1c04f,"[[0.1804140872641509, 0.1479140316091954, 0.3900126273584905, 0.6814159137931034], [0.6639434150943396, 0.211125158045977, 0.8963695518867925, 0.7294563994252873]]",2,opacity
30eae2ee5011,"[[0.1842468456572769, 0.7578909321428572, 0.4797252904929577, 0.9677872607142856], [0.6574329665492958, 0.656782325, 0.9466022769953052, 0.950085625]]",3,opacity
30ecd2d4dce8,"[[0.1117895752089136, 0.1197589900662251, 0.4969469254874651, 0.720550947847682], [0.5674025348189415, 0.1432099751655629, 0.8853922144846796, 0.7479104552980133]]",0,opacity
30fa38c1426f,"[[0.1270543616144975, 0.4108723146622735, 0.274968410214168, 0.6030341392092257], [0.7111251565074135, 0.3678887479406919, 0.8463969110378913, 0.5815423640856672]]",1,opacity
30ff8e344be3,"[[0.5962924811320754, 0.1568178362068965, 0.9196704433962264, 0.8042840344827586], [0.2039134952830188, 0.1166648678160919, 0.459320287735849, 0.7151946666666666]]",2,opacity
3101eae88360,"[[0.2044382591623036, 0.5651376336477987, 0.4152264856020942, 0.7486238522012579]]",2,opacity
3105dbc1d0d8,"[[0.5015448153034301, 0.3032380788177339, 0.7837281365435357, 0.7736721346469623], [0.0741503594986807, 0.3122109236453201, 0.3182286246701847, 0.822381921182266]]",3,opacity
311b7f98fd08,"[[0.1700230872641509, 0.1931972787356322, 0.4335579504716981, 0.8068027528735632], [0.5854254740566037, 0.2136054425287356, 0.8601270353773585, 0.882993224137931]]",4,opacity
312566b9d20b,"[[0.0418488207547169, 0.6434248920157069, 0.4087292413522012, 0.8242297087696334]]",0,opacity
31376011baec,"[[0.5458290424528303, 0.0865501896551724, 0.8589083584905661, 0.73527116954023], [0.138002054245283, 0.0601998218390804, 0.4459320330188679, 0.6988825718390803]]",1,opacity
3137a8c7c4b9,"[[0.1600000023584905, 0.1469499885057471, 0.3572093136792452, 0.6626409511494253]]",3,opacity
3138649980f0,"[[0.6343823541739434, 0.6043989012875537, 0.867934261264408, 0.9197053347639486], [0.2133875585050646, 0.5477422789699571, 0.4730010164163465, 0.9357169914163088], [0.6203491652113168, 0.1893275450643776, 0.83886554313657, 0.569912261802575]]",2,opacity
315967232685,"[[0.187707702037948, 0.3482064721030043, 0.3166356992269852, 0.6692913433476395], [0.6919594905130008, 0.2012248454935622, 0.798683257203092, 0.3552055965665236]]",1,opacity
31699372f456,"[[0.5838908294172932, 0.2283464535550458, 0.801146557800752, 0.7279089879587156], [0.1637196546052631, 0.2222222219036697, 0.4304494830827067, 0.7261592689220184]]",0,opacity
3169e5c2b289,"[[0.2954713963328632, 0.0869561772260273, 0.5700575952045134, 0.333035676369863], [0.6729026057827926, 0.4166784631849315, 0.9175339739069112, 0.677304533390411]]",4,opacity
318057da5ea0,"[[0.1903809960422163, 0.4808751888341543, 0.4021750428759894, 0.8551012233169129], [0.5599823515831135, 0.4167812192118226, 0.7933710455145119, 0.8013449958949097]]",3,opacity
31981d927091,"[[0.0855978776737968, 0.1743828918243484, 0.3695423930481283, 0.6559099071760086], [0.6337973228609626, 0.2662604641199572, 0.8793989639037434, 0.695760421278115]]",1,opacity
31982947798b,"[[0.1672415077683615, 0.5693797801724138, 0.3326519738700564, 0.8134857887931034]]",1,opacity
3198e7526afc,"[[0.2142612302110818, 0.6453471880131363, 0.369688845646438, 0.7845529433497537]]",2,opacity
31b0dc31da93,"[[0.5962160885733604, 0.3021513569723832, 0.8695386544962812, 0.6173486975792704]]",2,opacity
31b4f7f46899,"[[0.1763366514406184, 0.5168649613733906, 0.4939091672522838, 0.9619101673819742]]",2,opacity
31ba70406e2f,"[[0.1482039153547331, 0.5077399378109453, 0.3606811204252709, 0.6501548159203979], [0.7054794581885095, 0.4907120746268656, 0.870880913923533, 0.684210524875622]]",2,opacity
31cc2efa4440,"[[0.302734375, 0.5853969638761468, 0.45703125, 0.7585740366972478]]",3,opacity
31d40712a358,"[[0.1296999540960452, 0.3826727629310344, 0.3547995621468926, 0.827665198275862]]",3,opacity
31ed6ca7181f,"[[0.3090369764150943, 0.15, 0.4663482971698113, 0.2866666666666667], [0.1106879198113207, 0.2866666666666667, 0.3651218820754716, 0.6566666666666666], [0.6742728254716981, 0.3516666666666666, 0.8821973537735849, 0.7966666666666665]]",0,opacity
31f599eed7d4,"[[0.6983333333333334, 0.3726296950539234, 0.886666672822407, 0.722017013759762], [0.169166648199446, 0.2608660133878765, 0.414166703601108, 0.6777142506507995]]",3,opacity
321c4554bd23,"[[0.6801843821022727, 0.2819499338900487, 0.8791940163352272, 0.590250316631872], [0.1396312464488636, 0.26086956506611, 0.2808205078124999, 0.5019762700069589]]",2,opacity
322505bea742,"[[0.0772787252824858, 0.2899999956896552, 0.302561211158192, 0.9683333318965518], [0.7189924752824859, 0.6266666681034483, 0.9852354131355932, 1.0]]",3,opacity
32385ecafe4c,"[[0.1965376768033946, 0.1462269137931034, 0.3767820685997171, 0.3336645775862069], [0.1018329950495049, 0.3572494568965517, 0.304480657708628, 0.707298599137931], [0.5427698585572843, 0.1288485862068965, 0.7393075495049506, 0.4292453922413793], [0.6456211810466761, 0.5707546206896552, 0.846232171145686, 0.717229051724138]]",3,opacity
323d82ec4774,"[[0.1366784858490566, 0.015, 0.445829429245283, 0.7616666666666666], [0.6017728254716981, 0.0716666666666666, 0.8233765990566038, 0.8766666666666667]]",0,opacity
32456961c278,"[[0.15234375, 0.2893992528735632, 0.400390625, 0.9555794568965518], [0.5631510424528302, 0.3084366091954023, 0.8574218561320756, 0.8327571551724139]]",1,opacity
3251819ccfaa,"[[0.2122367443502824, 0.2418379683908046, 0.3816258121468927, 0.5151148649425287], [0.6253082909604519, 0.1958887557471264, 0.8095560145951036, 0.5828295114942529]]",3,opacity
32579cfb5545,"[[0.3024439907651715, 0.3100895436507936, 0.4806517315303429, 0.5269550119047619], [0.1741344195250659, 0.5673875753968255, 0.3910386708443271, 0.824685634920635], [0.6028513225593667, 0.4301619563492063, 0.8024440138522427, 0.931387277777778]]",0,opacity
32663bd94fbf,"[[0.6612440178265341, 0.1641023073868149, 0.8727272574562908, 0.4456799404289118]]",0,opacity
32704c6f65de,"[[0.6330332236842106, 0.53, 0.911679840225564, 0.74], [0.1631585385338345, 0.54, 0.4691234515977444, 0.7966666657110092]]",2,opacity
327996961b8d,"[[0.1673177115655853, 0.0696319135273972, 0.4563802221438646, 0.7944207876712328], [0.5930989598025388, 0.1131034375, 0.8372395416078985, 0.898752397260274]]",1,opacity
3287bfcd205c,"[[0.716106945754717, 0.3944954137931034, 0.9096416533018868, 0.5541284454022989], [0.3094945141509434, 0.1981651235632184, 0.5007529551886793, 0.5284403678160919]]",2,opacity
329087aedd90,"[[0.0748697980501392, 0.0646697764900662, 0.4218750034818941, 0.7132150496688742], [0.5605468767409472, 0.1142006829470198, 0.8619791956824514, 0.6930931581125828]]",0,opacity
329172d2a7eb,"[[0.1779904305555555, 0.3980070157480315, 0.3196172326388889, 0.7842783582677165], [0.6717703333333334, 0.3763063779527559, 0.8708133958333333, 0.7397920472440945]]",0,opacity
3299c772badc,"[[0.1262846459016393, 0.2294220668316831, 0.3448072262295081, 0.7110332879537955], [0.6231799409836066, 0.325744306930693, 0.8667560819672132, 0.6900175041254125]]",1,opacity
32a2ad71583d,"[[0.0875763735875706, 0.3048388103448275, 0.2158859357344632, 0.6417093577586207], [0.5957230155367231, 0.2414425043103448, 0.8279022598870057, 0.8455719784482759]]",0,opacity
32a47637d8f2,"[[0.6945243891509434, 0.3206480718390804, 0.8063664764150944, 0.6613165689655173], [0.1788993891509434, 0.2244593247126436, 0.2792283466981132, 0.6382713706896551]]",4,opacity
32bc4b819bf6,"[[0.5791414033850494, 0.1542351455479452, 0.8894589880112835, 0.8091023587328767], [0.1459463822284908, 0.0771175727739726, 0.4416853032440056, 0.7522123672945205]]",2,opacity
32d66d7bbb5a,"[[0.1953467568517217, 0.3031200643776824, 0.3984717568517217, 0.4899550944206008], [0.5506099156711174, 0.3292367896995708, 0.772649381588194, 0.6747811716738198]]",4,opacity
32db31429adc,"[[0.637487125984252, 0.4981433201892744, 0.8547888615485565, 0.8088282452681389]]",0,opacity
32e5cba874ee,"[[0.1679626886792452, 0.1061946896551724, 0.3765236320754717, 0.7067003965517241], [0.6131002028301886, 0.0948166867816091, 0.8797676367924528, 0.800252841954023]]",3,opacity
32ebc75d961e,"[[0.4758442277856135, 0.1833333347602739, 0.7792387235543018, 0.82], [0.0466760684062059, 0.1333333347602739, 0.3989659943582511, 0.813333334760274]]",0,opacity
32ec1b413763,"[[0.1708333476088508, 0.636298707604427, 0.4366666666666666, 0.8380373973580864]]",4,opacity
32f07d34a0db,"[[0.210585710078534, 0.2212389386792453, 0.4905282460732984, 0.5537294654088051], [0.7378459195026178, 0.3021491784591195, 0.9663227323298428, 0.8546144614779874]]",3,opacity
3302ff0f13b5,"[[0.1107937794432548, 0.47, 0.3890277801570307, 0.7266666654766154], [0.6272760528194147, 0.5133333345233845, 0.8905154068522484, 0.716666669046769]]",2,opacity
330516b530ab,"[[0.7017372108603667, 0.4528247217465753, 0.8635136036671368, 0.6973658904109589]]",1,opacity
330f08b39d19,"[[0.0539534905660377, 0.1764180459770115, 0.2893023254716981, 0.9909329109195404]]",3,opacity
333e84d41771,"[[0.6098204410377358, 0.453909566091954, 0.9379454410377358, 0.8246370344827586], [0.2085046509433962, 0.2805694252873563, 0.4774191155660377, 0.8045977040229886]]",3,opacity
3343b5bab032,"[[0.6705366220028208, 0.1160776583904109, 0.9304968018335684, 0.7363994477739726], [0.2462338152327221, 0.131797290239726, 0.5141620944992948, 0.7654203595890411]]",1,opacity
33493c6da159,"[[0.64910389280677, 0.2827346489726027, 0.7626841220028209, 0.502896870719178], [0.1060185472496474, 0.2201622003424657, 0.3007275282087447, 0.7415990753424657]]",3,opacity
3356b42f9a5c,"[[0.1233559137931034, 0.1251448514150943, 0.3026555948275862, 0.4159907287735849], [0.7629052011494253, 0.3221321037735849, 0.8970270114942529, 0.4159907287735849]]",4,opacity
335bfcc61a2a,"[[0.4945769951253482, 0.0783018915562913, 0.7860961176880223, 0.7047170198675498], [0.1147027646239554, 0.0720125745033112, 0.4326755048746518, 0.6487422268211921]]",1,opacity
3363bc54be86,"[[0.6368539375860486, 0.525, 0.9733615603487836, 0.8616666682577566], [0.0487669160165213, 0.245, 0.252273877925654, 0.8433333317422433], [0.2586835474988527, 0.0783333317422434, 0.5391065259293253, 0.2699999999999999]]",1,opacity
3366792791ce,"[[0.2561921368124118, 0.3050617208904109, 0.5468316713681242, 0.7633333304794521], [0.6652796368124119, 0.3024514897260274, 0.92824476022567, 0.8166666652397261]]",1,opacity
336d2b8392f9,"[[0.016974829251466, 0.315, 0.3443980786478096, 0.9283333333333332], [0.5182511314246292, 0.485, 0.8746498896171093, 0.8833333333333333]]",2,opacity
336db847af0e,"[[0.2468364719704598, 0.4904834500168293, 0.4390496609600536, 0.7931905217098619]]",2,opacity
33889ee019d8,"[[0.1707579007483261, 0.2854640983606557, 0.3937589562820007, 0.5936952786885246]]",1,opacity
33890d78120b,"[[0.6346800305451128, 0.2441746903669724, 0.7701382095864662, 0.7011358400229358], [0.1147597039473684, 0.4155351204128441, 0.2761142927631579, 0.800792247706422]]",0,opacity
338c9d452ba2,"[[0.6632337779379956, 0.5532526578947369, 0.7929968997837058, 0.8038534298245614], [0.0690010310021629, 0.384097149122807, 0.228630281182408, 0.8401905175438596]]",0,opacity
3392e7be5830,"[[0.7328052570754717, 0.4905660373563218, 0.884567445754717, 0.7194968764367816]]",1,opacity
339583bc7aff,"[[0.5685475458115183, 0.52, 0.8377098494764398, 0.75], [0.1717412630890052, 0.4883333333333333, 0.4492281740837696, 0.805]]",4,opacity
339898ec49b3,"[[0.698564594846321, 0.2583699464285714, 0.8296650015523129, 0.5908176321428571], [0.1454545451723067, 0.1086583964285714, 0.3626794256442099, 0.5963217535714286]]",0,opacity
33ba04cc6e44,"[[0.0772602667627974, 0.1666666666666666, 0.2813698558038933, 0.7616666666666666], [0.6690410886806056, 0.245, 0.8279451982696466, 0.7233333333333333]]",4,opacity
33c026e51b02,"[[0.7502178385049365, 0.6263618407534247, 0.9265126798307476, 0.8053240796232878], [0.2950385930888575, 0.5671108261986302, 0.5061939985895628, 0.7617927525684931]]",0,opacity
33c92b6bf73a,"[[0.122414699858757, 0.3008849568965517, 0.3362790007062147, 0.6047197543103449], [0.6419720550847458, 0.380530974137931, 0.7869647740112995, 0.675516224137931]]",3,opacity
33c95dbfe335,"[[0.167412889182058, 0.4318004679802955, 0.416645290237467, 0.8534684113300491], [0.6971882948548813, 0.4925954802955665, 0.8368335916886543, 0.7116133743842366]]",1,opacity
33cc8e10ccb0,"[[0.2995215312387143, 0.4089613298302344, 0.435406684723727, 0.6649406305578011]]",4,opacity
33cf2c834c40,"[[0.7921909873060649, 0.7734672046232878, 0.9488552503526092, 0.9273669477739724], [0.2791454231311707, 0.5731071618150685, 0.4226546720733428, 0.7313625599315069]]",0,opacity
33d6d7b7c41f,"[[0.5179445745382586, 0.1633333333333333, 0.8326213951187335, 0.9916666666666666], [0.0385646273087071, 0.085, 0.4469749175461741, 0.86]]",0,opacity
33d785242996,"[[0.1660061139149243, 0.5097502894736842, 0.4196646359048305, 0.8251509561403509], [0.6015461643835616, 0.3333972105263157, 0.8942290987743331, 0.7844541403508771]]",4,opacity
33f7d4df8a6a,"[[0.071817334039548, 0.5666666681034483, 0.5019020798022599, 0.825], [0.6657438877118644, 0.3183333318965517, 0.900583813559322, 0.7483333318965518]]",1,opacity
340f2ff1f3a3,"[[0.3198935346045197, 0.1592081422413793, 0.4797252966101695, 0.4313282413793103], [0.6637421151129943, 0.4736865474137931, 0.9697357944915254, 0.9858805689655172]]",0,opacity
342124a4d8d2,"[[0.6934166557591622, 0.545, 0.8182857657068062, 0.75], [0.1037569698952879, 0.42, 0.4048302683246073, 0.8016666666666666]]",4,opacity
342fc7ca46ed,"[[0.1405452836411609, 0.3169744887862796, 0.3714159960422163, 0.8341248845646437], [0.6299911939313984, 0.293227786939314, 0.8555848614775725, 0.8116974439313983]]",1,opacity
343699137ae1,"[[0.7111049213724089, 0.4918228454123527, 0.9714215796997856, 0.6957161585148162], [0.151029681915654, 0.4435582470546233, 0.4152905325232309, 0.6395716244198499]]",4,opacity
34422c5a6860,"[[0.0204896216407355, 0.4037735830479452, 0.1545239427157001, 0.7119497003424659], [0.5732513118811882, 0.3723270419520548, 0.6948173302687412, 0.7056603595890412]]",2,opacity
345ff154ba07,"[[0.6765498895676691, 0.1721404300458715, 0.7990645418233083, 0.3590033944954128], [0.7879268609022557, 0.3204982998853211, 0.9327169360902255, 0.7485843606651376], [0.1660721076127819, 0.3759908944954128, 0.3526285432330827, 0.691959188646789]]",2,opacity
346642f4ecbf,"[[0.6285501145287958, 0.1088435259433962, 0.8777220647905758, 0.4734693592767295], [0.2060904090314136, 0.1414965998427673, 0.4643231053664922, 0.6122449017295598]]",0,opacity
346ea1e7619e,"[[0.1812564359698681, 0.1725132298850575, 0.4943357391713747, 0.8538868965517241], [0.7188465489642184, 0.4503426982758621, 0.8630277942561205, 0.7646294137931035]]",0,opacity
3473624859f0,"[[0.7859614238721805, 0.155499369266055, 0.987999379699248, 0.7155499311926605], [0.3290447955827068, 0.2692793922018349, 0.4481954017857142, 0.7496839736238532]]",1,opacity
347de7200418,"[[0.6557514940633246, 0.1485543370712401, 0.8571472988126649, 0.637088746701847], [0.2280346734828496, 0.14755731530343, 0.3935381827176781, 0.5932203232189974]]",0,opacity
3485947413e1,"[[0.1682227436440678, 0.6949622844827587, 0.4348664300847457, 0.9641638405172416], [0.6684302542372882, 0.6374510387931035, 0.9461005155367233, 0.9923076465517242]]",4,opacity
3491947158e3,"[[0.1594471546052631, 0.2641323193807339, 0.3418060361842105, 0.8221221875]]",2,opacity
34a4fdd88574,"[[0.2431320606203007, 0.3934949082568807, 0.3707495653195489, 0.648429446674312]]",2,opacity
34d78e39990b,"[[0.1030582871240601, 0.5283333342889908, 0.3448252044172932, 0.7933333342889909], [0.5742988886278195, 0.59, 0.7668929158834586, 0.7933333342889909]]",1,opacity
34e9cf30e433,"[[0.7494098322626694, 0.4934210531952874, 0.93848698786581, 0.7162828739735809]]",1,opacity
34ef59b07c95,"[[0.7065121475875118, 0.350160988815455, 0.7935509366130558, 0.4742077605490595]]",4,opacity
34f30a40ddc4,"[[0.6262729128440366, 0.364562116644823, 0.8319755897771952, 0.5203665923984273]]",1,opacity
354b798ab2fe,"[[0.5283333341165414, 0.3215481508027523, 0.7583333059210526, 0.7801337672018349], [0.1566666658834586, 0.1954625258027522, 0.3058333317669173, 0.4445833256880733]]",2,opacity
355991eaf97f,"[[0.5646073021108179, 0.4413702222222222, 0.8186563555408972, 0.7667984365079366]]",3,opacity
355d624723cf,"[[0.7045006238229755, 0.4954376206896552, 0.8390521092278719, 0.7630971609195403]]",0,opacity
3566e20a178e,"[[0.6202873644859813, 0.1333333352272727, 0.8507915373831776, 0.6421768863636365], [0.2152266495327102, 0.1210884374999999, 0.4737046308411215, 0.6870748352272728]]",0,opacity
356f8fc9cae7,"[[0.1894469688967136, 0.381132075, 0.2690229694835681, 0.6050314357142857]]",3,opacity
35ad423bca61,"[[0.5568409379407616, 0.2883333347602739, 0.8066951939351199, 0.8099999999999999], [0.1065541466854725, 0.141666665239726, 0.3371888434414669, 0.7366666652397261]]",3,opacity
35d4359edb51,"[[0.7362388612565445, 0.3171171187106918, 0.8817319731675393, 0.6900900982704403], [0.2157634129581151, 0.2864864858490566, 0.3537568913612565, 0.4792792924528302]]",0,opacity
35d959a61be0,"[[0.1511961706629055, 0.0893172131849315, 0.3684210648801128, 0.8072860017123288], [0.5636363645980254, 0.1857434417808219, 0.8803827856135403, 0.9025504922945206]]",2,opacity
35e2412a3706,"[[0.0849656524611826, 0.1766666653418124, 0.4520727981499834, 0.75], [0.546273878427486, 0.2016666653418124, 0.8538127386851668, 0.7733333306836248]]",4,opacity
35e809b03440,"[[0.1447811413427562, 0.4107118497854077, 0.337822667844523, 0.7133375150214593], [0.5679012332155478, 0.2512199356223176, 0.7609427526501767, 0.7078848154506437]]",4,opacity
35f3e874a4d5,"[[0.6014418131147541, 0.4486587987396613, 0.8383110098360655, 0.7344375147695944], [0.2152420196721311, 0.3472135407640803, 0.4706488131147541, 0.6490750571090981]]",1,opacity
